Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Date,Year,Month,YearMonth,review_length,word_count,vader_compound,vader_pos,vader_neg,vader_neu,textblob_polarity,textblob_subjectivity,sentiment_category,ai_category
488358,B0013A0QXC,APNSHQ72ZIKOV,"Dr. Gedalia Snow Rowe ""GSR""",0,0,5,1231977600,Coffee Pod Shipment,we recommend buying the coffee pods through amazon. they cost less than at the manufacturer's site.,2009-01-15,2009,1,2009-01,99,16,0.4939,0.231,0.0,0.769,-0.1666666666666666,0.0666666666666666,Positive,Price/Value
246569,B002D4DY8G,A3EFSLEMHNPP6A,Senor Zoidbergo,0,0,2,1262044800,Artificial flavor...?!,"with a legendary name like gevalia, i was disappointed to find that the coffee contains artificial flavors.  the outside packaging looks gourmet and epicurean, with gold lettering.  unfortunately, artificial flavoring also plainly occupies the front face.<br /><br />the aroma from the coffee is quite pleasant, however, after brewing, the coffee itself is nothing to write home about.  in fact, it tasted rather bitter.<br /><br />i would not buy this item.",2009-12-29,2009,12,2009-12,458,70,0.1513,0.079,0.071,0.851,-0.0615646258503401,0.7319727891156462,Positive,Taste/Flavor
27076,B003ZNXCE0,A24P78ZUJ7F4T0,Karen,0,0,5,1334793600,Puppy Love!,my bishon/shitzu puppy loves these. they don't last as long as a rawhide more like a treat. the mini size are perfect for her!,2012-04-19,2012,4,2012-04,126,24,0.9253,0.402,0.0,0.598,0.3625,0.4916666666666667,Positive,Other
484314,B00020HHGS,AMA4VS04DUD6B,Sydnie,0,0,5,1330387200,Awesome Tea,"i drank this tea at least 4 days a week during the last 6 weeks of my pregnancy.  i wish i did it the entire last trimester and everyday!  i had a 6 hour natural labor and delivery and i only pushed for 15 minutes.  my contractions, even at their most intense, only felt like strong menstrual cramps.  i brewed my tea double strength and then drank it with lemonade.  delicious and refreshing!  even on it's own as a hot tea, it's pretty palatable.  my last trimester was in the summer though, so i always drank it iced.  i also used evening primrose oil suppositories for the last 5 weeks. i really believe that these two factors are the main reason why my labor and delivery was so fast and easy!",2012-02-28,2012,2,2012-02,698,131,0.9805,0.195,0.0,0.805,0.1963768115942029,0.5800724637681158,Positive,Shipping/Delivery
366708,B000GAT6MM,A399YZO3BLRA2R,julia,0,0,5,1329955200,so yummy in a smoothie,"these taste really great in smoothies! they add a creamy texture and a bit of a nutty flavor. what a great way to add protein to a veggie diet! love them. they arrived fresh and packed nicely. if i ever run out of my 3 lb, i will order again from this seller.",2012-02-23,2012,2,2012-02,259,53,0.9611,0.278,0.0,0.722,0.6799999999999999,0.72,Positive,Shipping/Delivery
324958,B000F8L4GG,A3VXIVJVGTVZWO,Joodly,1,1,5,1294444800,Almost as good as pay day!,"i bought the jumbo-size bars and love being able to help myself to one at home whenever i'm in the mood.  it's that combination of sweet caramel center and salty, crunchy peanut coating that does it for me.  the boxful arrived promptly and the contents were fresh and delicious, but since every bar is wrapped in plastic, they stay fresh too.  really a fun buy.",2011-01-08,2011,1,2011-01,361,65,0.9457,0.24,0.0,0.76,0.3937499999999999,0.521875,Positive,Shipping/Delivery
447100,B003VN9536,A2T135XHAH82S4,Melfi,0,0,5,1347062400,excellent product,"we love crystal light fruit punch.  granted, this is a large amount of punch but works great when mixed in a very large container.  nice price.",2012-09-08,2012,9,2012-09,143,26,0.9306,0.386,0.0,0.614,0.3989795918367347,0.6122448979591837,Positive,Price/Value
155117,B000GAT6NG,A1LFATOH854151,Sue Chamberlain,2,2,5,1334275200,Nutiva,"i have been using nutiva coconut oil for over a year now and i love this product, the texture, the taste.. wonderful and light and delicious ... i have tried other brands but they have a funny after taste. i substitute coconut oil for all my cooking and baking if i can.. i use half and half with butter to cut down the cholesterol but still get a buttery taste, i float a teaspoon on my hot chocolate for quick morning energy (divine) .. i pop the pop corn in my ""whirly pop"" machine... yummy.",2012-04-13,2012,4,2012-04,494,95,0.968,0.217,0.023,0.759,0.2835858585858586,0.6042929292929293,Positive,Shipping/Delivery
545586,B001EQ4J92,A36MVN3U2K2AV7,"Martine Charlot ""Charlie""",0,0,5,1269561600,Never leave home w/o it !,i bought this online because i couldn't find it anywhere in the stores.  the packets are easy to use and i keep several in each purse so they're always at hand.  they spruce up the h2o in my water bottles and can even keep the tab at a restaurant a bit lower (if you dare !!!) lol,2010-03-26,2010,3,2010-03,280,57,0.8213,0.15,0.034,0.816,0.4111111111111111,0.5111111111111111,Positive,Other
322591,B000FL08AQ,A2ZXZWBVIR7HAD,"Randi L. Macdonald ""CaliPoutine~""",11,13,5,1169164800,Great for diabetics,"i bought this because i'm a type 2 diabetic on byetta.  i use it on my oatmeal and on fresh grapefruit.  i havent used it on anything else yet, but i plan to try it when i bake some granola.  its very sweet with no aftertaste.  it also doesnt affect my blood sugar.  great stuff.",2007-01-19,2007,1,2007-01,279,55,0.8606,0.178,0.048,0.773,0.5183333333333333,0.6983333333333334,Positive,Taste/Flavor
265405,B000FL521G,ASAOZYFURR0M4,ktf,1,1,5,1181433600,AWESOME alternative to refined sugar,"absolutely the way to go if you're cutting refined sugar.  low glycemic index, tastes like sugar, great for diabetics.",2007-06-10,2007,6,2007-06,118,19,0.6124,0.262,0.143,0.595,0.1,0.7125,Positive,Taste/Flavor
250866,B000I4T41O,A3UUC7TKRERZBS,M. Lerbs,1,1,5,1204761600,Tastes Great!,"i absolutely love this product and most of the flavors.  it is not sold in stores by me any longer, so was delighted to find it here.  much better than the same type of drink sold by the other big name company's.",2008-03-06,2008,3,2008-03,212,42,0.8995,0.22,0.0,0.78,0.2964285714285714,0.4142857142857142,Positive,Taste/Flavor
374004,B000LKV7T2,AHQGI7MRN65BH,bikingbabe in MA,0,0,5,1340323200,Totally addictive,"i almost do not want to purchase green and black chocolate as i cannot stop at one piece but devour the entire bar.  all their chocolate has this effect on me but particularly this almond one as the almonds are whole, not pieces, and the chocolate is so smooth that it truly melts in your mouth.  i consider it health food as it has almonds, right.",2012-06-22,2012,6,2012-06,348,66,0.6502,0.091,0.0,0.909,0.0979591836734693,0.4467687074829932,Positive,Shipping/Delivery
357331,B000LRH7GC,A2LFTIV6V72ILG,Indy John,1,1,5,1329004800,Old Boy's Easy Bacalo,"i am the family butcher who at home, salt-cures and smokes the bacons, hams and variety meats for my family and a few friends.<br />this salt cured cod was bought online again, as this cod is not on my grocer's shelf.<br /><br />a simple man's recipe;<br />rinse 1/2 the cod, then with a sturdy knife, cut the cod into polite size pieces.<br />in a large bowl, cover the cod with water and refrigerate. change water and turn cod twice daily, until you soak out enough salt, taste the salt level after 4th water change.<br /><br />in a large skillet, melt a stick of butter.<br />drain a jar of roasted sweet peppers and cut into polite size pieces.<br />add cod and peppers to the warm skillet.<br />bring to slow simmer for 10 minutes.<br /><br />serve with jasmine rice or a baguette type bread.<br />leftovers reheat quite well.",2012-02-12,2012,2,2012-02,831,146,0.4754,0.048,0.028,0.925,0.0976190476190475,0.3849206349206349,Positive,Taste/Flavor
155958,B001F2GDNK,A2GCNZU5ZZWLH9,Lexie,0,5,1,1316476800,Unpleasant Order,my dog just smells the food and walks away. we have tried wetting the food mixing tuna fish water drained from the canned tuna.<br />just something about the content that gives the food an smell lexie doesn't care for.<br />our dog is thirteen years old and is spoil to one type of dry dog food.<br />we can not recommend this product.,2011-09-20,2011,9,2011-09,335,61,-0.7382,0.0,0.111,0.889,0.0166666666666666,0.4,Negative,Other
547723,B006HYLW32,A1LTNRGWZFY4C9,GROUCHHUNTER,0,0,3,1253232000,TOTALLY LOVE POPCHIPS!,"i am totally addicted to popchips!  this is a very plain flavor, but tasts ok - it is not my favorite but i can eat them.  it tates better than a plain chip - not greasy or anything.  around 100 calories and 3 grams of fat is still a very good snack, in my opinion.  i would buy these again.",2009-09-18,2009,9,2009-09,291,60,0.8406,0.159,0.046,0.795,0.2024489795918367,0.600204081632653,Positive,Taste/Flavor
331114,B001UJCKCG,A1OEXW2VO7E8SC,Gina,0,0,1,1334016000,DO NOT PURCHASE,this was gross. no other way to describe it. the pasta is horrible. there are so many other pasta options. do not waste your money or taste buds on this.,2012-04-10,2012,4,2012-04,153,30,-0.7556,0.063,0.237,0.7,-0.0770833333333333,0.375,Negative,Taste/Flavor
236606,B008YA1NWC,A3Q82OOSCTLLMR,Sarah Brunelle,0,0,5,1305849600,So yummy,"to be honest i'm not a huge green mountain roasters fan, and i'm from vt so i've tried just about every flavor they've come up with at one point or another, but i love their island coconut, and it drives me crazy that their best flavor is only available during the summer...or at least from them. amazon, however, seems to have it all the time, i suspect someone over there loves this flavor as much as i do. if you like coconut and coffee you have to try this one, it's like being on a tropical island.",2011-05-20,2011,5,2011-05,503,97,0.9739,0.237,0.06,0.703,0.1399999999999999,0.5900000000000001,Positive,Taste/Flavor
1534,B00116629A,A3FAQACBPKDOWC,"J. Lehrer ""JL""",2,2,4,1234742400,Good but way too expensive,"good product and decent shipping. however, the price was $15.95 and i later found the same item in a local store for $6.95. what a gouge.",2009-02-16,2009,2,2009-02,137,26,0.4404,0.104,0.0,0.896,0.1733333333333333,0.2783333333333333,Positive,Shipping/Delivery
505367,B001PMDYXW,A3RU3PJ3NUCN2J,Murky's Mom,4,4,5,1213401600,"It took a couple tries, but","my indoor cats were initially wary - but the third time i served it, they ate it with relish - and have ever since.  the outdoor cats [all volunteers, now neutered] took to it right away.",2008-06-14,2008,6,2008-06,187,36,0.0,0.0,0.0,1.0,-0.0714285714285714,0.4119047619047619,Neutral,Other
160034,B000H6PV4M,A133JTNHT9DE7V,C. Holbrook,4,5,2,1261958400,Not the jelly rings I grew up with,"i grew up getting jelly rings from the dept store candy counters, but they are increasingly hard to find.  i ordered these hoping they would be the same, but they are not.  these are a dark chocolate (i'm not a fan of dark chocolate), and even taste a little old or stale.  the raspberry filling is not as sweet as i expected either.",2009-12-28,2009,12,2009-12,333,63,-0.3742,0.053,0.104,0.843,-0.1032407407407407,0.412962962962963,Negative,Shipping/Delivery
280021,B000ER5CTS,AY88JCMFRXD7V,Erlend Tangen,0,0,1,1233792000,"very brittle, breaks much too easily, choking hazard","i was definately expecting a better product from earth's best. however, these biscuits were not good at all. my son who only has 2 teeth broke these very easily. i will not be buying them again.",2009-02-05,2009,2,2009-02,194,36,0.6795,0.213,0.113,0.674,0.3426666666666667,0.68,Positive,Product Quality
473845,B006XAFWB8,A2UBVNJIEB72UV,tekgal,0,0,5,1335744000,Great pasta sauce,my sister brought me a few jars of this pasta sauce several years ago and i have been a fan every since.,2012-04-30,2012,4,2012-04,104,22,0.3182,0.099,0.0,0.901,-0.1,0.05,Positive,Other
387636,B00271NNLI,A22HQ9VSD5LOTD,"A. McManus ""mc2""",0,1,1,1340755200,Doesn't fit! False advertising on packaging.,"these pods do not fit in the senseo machines. the lid will not shut with just a single pod in the holder. my husband did manage to shut the lid but then the coffee leaked out the sides of the machine because the seal couldn't properly close around the pod. packaging says ""fits all coffee pod brewers!"" and it is a total lie.",2012-06-27,2012,6,2012-06,325,63,-0.5855,0.0,0.073,0.927,-0.0678571428571428,0.3660714285714286,Negative,Packaging
